sol,planetocentric_latitude,planetodetic_latitude,longitude,elevation
3948,-4.775367967,-4.831816971,137.403466517,-3771.785
3948,-4.775378922,-4.831828054,137.403475081,-3771.732
3948,-4.775390918,-4.83184019,137.403484197,-3771.626
3948,-4.775403637,-4.831853058,137.403493897,-3771.528
3948,-4.775402619,-4.831852029,137.403493306,-3771.558
3948,-4.775402439,-4.831851846,137.403493461,-3771.548
3948,-4.775411211,-4.831860722,137.403507812,-3771.577
3948,-4.775419408,-4.831869014,137.403521343,-3771.546
3948,-4.775427082,-4.831876778,137.403534186,-3771.536
3948,-4.775435287,-4.83188508,137.403548305,-3771.5
3948,-4.775443442,-4.83189333,137.403561579,-3771.482
3948,-4.775451553,-4.831901535,137.403574118,-3771.475
3948,-4.77545976,-4.831909839,137.403586951,-3771.466
3948,-4.775468205,-4.831918383,137.403600093,-3771.449
3948,-4.775476655,-4.831926931,137.403613567,-3771.422
3948,-4.775483413,-4.831933768,137.403624068,-3771.388
3948,-4.775492226,-4.831942685,137.40363718,-3771.346
3948,-4.775500819,-4.831951379,137.40365114,-3771.297
3948,-4.775507829,-4.831958471,137.403662204,-3771.251
3948,-4.775518269,-4.831969033,137.403677118,-3771.231
3948,-4.775528066,-4.831978945,137.403690873,-3771.193
3948,-4.775533263,-4.831984203,137.403698234,-3771.138
3948,-4.775540489,-4.831991513,137.403708231,-3771.13
3951,-4.775548814,-4.831999936,137.40372038,-3771.088
3951,-4.775558878,-4.832010117,137.403733611,-3771.075
3951,-4.775567588,-4.832018929,137.403745763,-3771.042
3951,-4.775576507,-4.832027952,137.403758356,-3770.99
3951,-4.775584798,-4.832036341,137.403770268,-3770.952
3951,-4.775594381,-4.832046036,137.403783549,-3770.893
3951,-4.775603118,-4.832054875,137.403796003,-3770.843
3951,-4.775612607,-4.832064475,137.40380823,-3770.786
3951,-4.775622739,-4.832074726,137.403819564,-3770.766
3951,-4.775622898,-4.832074887,137.403819851,-3770.75
3951,-4.775622842,-4.83207483,137.403819897,-3770.78
3951,-4.775624106,-4.832076109,137.40383588,-3770.79
3951,-4.77562534,-4.832077358,137.403852216,-3770.832
3951,-4.775626807,-4.832078842,137.403867381,-3770.908
3951,-4.775628152,-4.832080203,137.403882882,-3770.929
3951,-4.7756281,-4.83208015,137.40388468,-3770.921
3951,-4.775627465,-4.832079508,137.403884447,-3770.941
3951,-4.775632948,-4.832085054,137.403897683,-3770.894
3951,-4.775639411,-4.832091594,137.403910812,-3770.831
3951,-4.775647375,-4.83209965,137.403925476,-3770.86
3951,-4.775654349,-4.832106706,137.403938453,-3770.821
3951,-4.775661235,-4.832113672,137.403951156,-3770.804
3951,-4.775668504,-4.832121027,137.403964863,-3770.814
3951,-4.775676243,-4.832128856,137.40397886,-3770.811
3951,-4.77568296,-4.832135652,137.40399203,-3770.79
3951,-4.775683037,-4.832135731,137.403991875,-3770.784
3951,-4.775690979,-4.832143765,137.404009884,-3770.795
3951,-4.775694414,-4.83214724,137.404017672,-3770.814
3951,-4.775700745,-4.832153645,137.404032195,-3770.83
3951,-4.775707663,-4.832160645,137.404046481,-3770.818
3951,-4.775714003,-4.832167059,137.404059545,-3770.783
3951,-4.775720724,-4.832173858,137.404073158,-3770.727
3951,-4.775729834,-4.832183076,137.404090214,-3770.677
3951,-4.775731566,-4.832184827,137.404093573,-3770.68
3955,-4.775738886,-4.832192233,137.404108247,-3770.654
3955,-4.775745252,-4.832198673,137.404121491,-3770.583
3955,-4.775752294,-4.832205798,137.40413605,-3770.501
3955,-4.775757683,-4.83221125,137.404148417,-3770.439
3955,-4.775764161,-4.832217804,137.404162257,-3770.381
3955,-4.775770149,-4.832223862,137.404173506,-3770.38
3958,-4.775778532,-4.832232344,137.404187873,-3770.422
3958,-4.775788144,-4.832242068,137.404204151,-3770.389
3958,-4.775788899,-4.832242832,137.40420546,-3770.383
3958,-4.775796654,-4.832250678,137.404217089,-3770.368
3958,-4.775806167,-4.832260302,137.404228369,-3770.294
3958,-4.775817606,-4.832271875,137.404240648,-3770.234
3958,-4.775825925,-4.832280291,137.404249268,-3770.16
3958,-4.775837179,-4.832291677,137.404260655,-3770.03
3958,-4.77584826,-4.832302888,137.404271008,-3769.966
3958,-4.775859179,-4.832313935,137.40428155,-3769.889
3958,-4.775870011,-4.832324893,137.404291904,-3769.788
3958,-4.775885185,-4.832340245,137.404306088,-3769.735
3958,-4.775889572,-4.832344684,137.404310316,-3769.718
3958,-4.7758904,-4.832345521,137.404311238,-3769.707
3958,-4.775900335,-4.832355572,137.404322233,-3769.646
3958,-4.775909041,-4.832364381,137.404333939,-3769.578
3958,-4.775919252,-4.832374711,137.404347555,-3769.539
3958,-4.775927553,-4.832383109,137.404359495,-3769.463
3958,-4.77593498,-4.832390623,137.404371255,-3769.391
3958,-4.775943909,-4.832399657,137.404383213,-3769.309
3958,-4.775954115,-4.832409982,137.404395176,-3769.277
3958,-4.775963644,-4.832419623,137.404407003,-3769.205
3958,-4.775973036,-4.832429125,137.404418639,-3769.127
3958,-4.775985335,-4.832441568,137.404433804,-3769.037
3958,-4.775990742,-4.832447038,137.404440692,-3769.016
3958,-4.776000191,-4.832456598,137.404453668,-3768.974
3958,-4.776010473,-4.832467001,137.40446983,-3768.89
3958,-4.776014626,-4.832471202,137.404475955,-3768.848
3958,-4.776022872,-4.832479545,137.404488054,-3768.748
3958,-4.776032945,-4.832489735,137.404499923,-3768.669
3958,-4.776042674,-4.832499578,137.404511295,-3768.587
3958,-4.776052139,-4.832509155,137.404522096,-3768.516
3958,-4.776064735,-4.832521898,137.404536946,-3768.359
3958,-4.776068531,-4.832525738,137.404541403,-3768.321
3958,-4.776068926,-4.832526138,137.404541932,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3958,-4.776068927,-4.832526139,137.404541926,-3768.32
3960,-4.776080069,-4.832537411,137.404556045,-3768.175
3960,-4.776083256,-4.832540635,137.404560092,-3768.135
3960,-4.776083752,-4.832541137,137.404560809,-3768.119
3960,-4.776082659,-4.832540032,137.404561146,-3768.141
3960,-4.776094324,-4.832551833,137.404571957,-3768.064
3960,-4.776106892,-4.832564548,137.404582975,-3767.916
3960,-4.776111723,-4.832569436,137.404586797,-3767.864
3960,-4.7761113,-4.832569008,137.404586398,-3767.839
3960,-4.776128811,-4.832586724,137.40459372,-3767.627
3960,-4.776138993,-4.832597025,137.404597856,-3767.539
3960,-4.776138247,-4.83259627,137.404597885,-3767.537
3960,-4.776151972,-4.832610156,137.404599396,-3767.385
3960,-4.776170413,-4.832628813,137.40460168,-3767.18
3960,-4.776179301,-4.832637805,137.404603033,-3767.081
3960,-4.776180343,-4.832638859,137.404603211,-3767.071
3960,-4.776179982,-4.832638494,137.404603143,-3767.066
3960,-4.77618002,-4.832638532,137.40460342,-3767.066
3960,-4.776179868,-4.832638379,137.404603352,-3767.07
3967,-4.776194089,-4.832652766,137.404597932,-3766.891
3967,-4.776210027,-4.832668891,137.404591633,-3766.697
3967,-4.776214958,-4.83267388,137.404589754,-3766.626
3967,-4.776214452,-4.832673368,137.404589554,-3766.659
3967,-4.77621402,-4.83267293,137.404589843,-3766.668
3967,-4.776214378,-4.832673293,137.404590331,-3766.679
3967,-4.776213238,-4.83267214,137.404590711,-3766.685
3967,-4.776223362,-4.832682382,137.404600052,-3766.623
3967,-4.776235571,-4.832694734,137.404609471,-3766.562
3967,-4.776247853,-4.832707159,137.404618683,-3766.466
3967,-4.776259104,-4.832718543,137.404627078,-3766.414
3967,-4.776259998,-4.832719446,137.404627766,-3766.401
3967,-4.776258214,-4.832717643,137.404627065,-3766.419
3967,-4.776258371,-4.832717801,137.404627497,-3766.4
3967,-4.776258658,-4.832718091,137.404627298,-3766.424
3967,-4.776271827,-4.832731415,137.404621217,-3766.314
3967,-4.776285323,-4.832745069,137.404615882,-3766.152
3967,-4.776299633,-4.832759546,137.404610963,-3766.055
3967,-4.776314116,-4.832774199,137.404605769,-3765.93
3967,-4.776327782,-4.832788024,137.404599908,-3765.809
3967,-4.776341661,-4.832802067,137.404593956,-3765.655
3967,-4.776355527,-4.832816094,137.404587904,-3765.535
3967,-4.776372774,-4.832833543,137.404580201,-3765.318
3967,-4.776377389,-4.832838213,137.404578181,-3765.27
3972,-4.77636433,-4.832825,137.404583492,-3765.391
3972,-4.77636153,-4.832822168,137.40458459,-3765.43
3972,-4.776360889,-4.83282152,137.404585015,-3765.444
3972,-4.776360673,-4.832821301,137.404585171,-3765.465
3972,-4.776370291,-4.832831031,137.404573911,-3765.33
3972,-4.776379635,-4.832840484,137.404562628,-3765.213
3972,-4.776389048,-4.832850008,137.40455035,-3765.072
3972,-4.776388487,-4.832849441,137.404551327,-3765.088
3972,-4.776399909,-4.832860996,137.404538927,-3764.996
3972,-4.776403666,-4.832864797,137.404535101,-3764.955
3972,-4.776403819,-4.832864952,137.404534965,-3764.951
3972,-4.776404029,-4.832865165,137.404534957,-3764.954
3972,-4.776404659,-4.832865802,137.404535198,-3764.964
3972,-4.776404693,-4.832865836,137.40453532,-3764.96
3972,-4.776420026,-4.832881349,137.404535018,-3764.834
3972,-4.776435898,-4.832897407,137.404534052,-3764.702
3972,-4.776448649,-4.832910306,137.404532853,-3764.566
3972,-4.776449869,-4.832911541,137.404532747,-3764.557
3972,-4.776448809,-4.832910468,137.404532785,-3764.532
3972,-4.776447734,-4.832909381,137.404532651,-3764.545
3972,-4.776447273,-4.832908915,137.404532455,-3764.554
3972,-4.776458822,-4.832920599,137.404542597,-3764.48
3972,-4.776458429,-4.832920202,137.404542603,-3764.458
3972,-4.77647175,-4.832933679,137.404550027,-3764.362
3972,-4.776474007,-4.832935962,137.404551323,-3764.33
3974,-4.776473634,-4.832935584,137.404551468,-3764.343
3974,-4.77647404,-4.832935995,137.404551726,-3764.346
3974,-4.776474817,-4.832936781,137.404552369,-3764.33
4028,-4.776474567,-4.832936529,137.404553122,-3764.324
4028,-4.776484161,-4.832946235,137.404564654,-3764.228
4028,-4.776495879,-4.83295809,137.404576998,-3764.18
4028,-4.77650494,-4.832967257,137.404586609,-3764.101
4028,-4.776518691,-4.832981169,137.404601845,-3763.988
4028,-4.776521829,-4.832984344,137.404605257,-3763.95
4028,-4.776521364,-4.832983873,137.404605821,-3763.968
4028,-4.776521093,-4.832983599,137.404605803,-3763.968
4028,-4.776524492,-4.832987038,137.404621927,-3763.951
4028,-4.776524815,-4.832987365,137.404623344,-3763.947
4028,-4.776524373,-4.832986918,137.404624478,-3763.95
4028,-4.776524467,-4.832987013,137.404625081,-3763.95
4030,-4.776523769,-4.832986306,137.404624338,-3763.961
4030,-4.776523694,-4.832986231,137.404624601,-3763.963
4030,-4.776529991,-4.832992602,137.404640273,-3763.905
4030,-4.776535213,-4.832997885,137.404655915,-3763.849
4030,-4.776540806,-4.833003543,137.404670075,-3763.856
4030,-4.776546605,-4.83300941,137.404684828,-3763.837
4030,-4.776552577,-4.833015452,137.404699841,-3763.812
4030,-4.776558081,-4.83302102,137.404714329,-3763.757
4030,-4.776563901,-4.833026908,137.404727509,-3763.762
4030,-4.776570361,-4.833033444,137.404740682,-3763.766
4030,-4.776577143,-4.833040305,137.404755347,-3763.788
4030,-4.776584291,-4.833047537,137.40477193,-3763.778
4030,-4.776585422,-4.833048682,137.40477448,-3763.779
4030,-4.776592815,-4.833056161,137.404788624,-3763.746
4030,-4.77659969,-4.833063117,137.404802502,-3763.714
4030,-4.776600574,-4.83306401,137.40480421,-3763.701
4030,-4.776608845,-4.833072379,137.404818928,-3763.636
4030,-4.776616001,-4.833079618,137.404831757,-3763.538
4030,-4.77662449,-4.833088207,137.404845511,-3763.44
4030,-4.776632453,-4.833096263,137.404858573,-3763.374
4030,-4.776642399,-4.833106325,137.404875593,-3763.333
4030,-4.776643641,-4.833107582,137.404877466,-3763.33
4035,-4.776650342,-4.833114361,137.404888936,-3763.26
4035,-4.77665287,-4.833116919,137.404893327,-3763.25
4035,-4.776652798,-4.833116847,137.404892524,-3763.267
4035,-4.77666329,-4.833127462,137.404903036,-3763.174
4035,-4.776674564,-4.833138867,137.404914404,-3763.105
4035,-4.77668542,-4.83314985,137.40492585,-3763.06
4035,-4.776685132,-4.833149559,137.404925428,-3763.068
4035,-4.776697738,-4.833162313,137.404938807,-3762.969
4035,-4.776700672,-4.833165281,137.404941934,-3762.925
4035,-4.776701017,-4.83316563,137.404941917,-3762.932
4035,-4.776712948,-4.833177701,137.404951156,-3762.826
4035,-4.776725506,-4.833190406,137.404960482,-3762.721
4035,-4.776738401,-4.833203451,137.404969794,-3762.582
4035,-4.776749328,-4.833214507,137.404977766,-3762.44
4035,-4.776762713,-4.833228048,137.404986299,-3762.361
4035,-4.776776785,-4.833242285,137.404994709,-3762.321
4035,-4.776788994,-4.833254637,137.405002523,-3762.294
4035,-4.776805232,-4.833271065,137.405014286,-3762.22
4035,-4.776812589,-4.833278509,137.405019504,-3762.226
4035,-4.776811805,-4.833277715,137.405019524,-3762.186
4035,-4.776826753,-4.833292838,137.405023917,-3762.129
4035,-4.776842969,-4.833309244,137.405028418,-3762.016
4035,-4.776858866,-4.833325327,137.405032252,-3761.958
4035,-4.776858719,-4.833325179,137.405032253,-3761.955
4035,-4.776876367,-4.833343033,137.405035873,-3761.837
4035,-4.776878622,-4.833345315,137.405036329,-3761.817
4035,-4.776877932,-4.833344616,137.405035969,-3761.812
4035,-4.776889626,-4.833356447,137.405035313,-3761.716
4035,-4.776901863,-4.833368827,137.405034529,-3761.638
4035,-4.776907848,-4.833374883,137.405034144,-3761.604
4035,-4.776907769,-4.833374803,137.405033792,-3761.596
4035,-4.776907835,-4.833374869,137.405033907,-3761.6
4037,-4.776899508,-4.833366445,137.4050319,-3761.66
4037,-4.776898991,-4.833365922,137.405031929,-3761.666
4037,-4.776912081,-4.833379165,137.405040725,-3761.591
4037,-4.776925068,-4.833392304,137.405049376,-3761.487
4037,-4.776938135,-4.833405524,137.405057923,-3761.417
4037,-4.776950995,-4.833418535,137.405065519,-3761.373
4037,-4.776968132,-4.833435873,137.405074789,-3761.313
4037,-4.776970504,-4.833438272,137.405076096,-3761.301
4037,-4.776971184,-4.83343896,137.40507657,-3761.291
4037,-4.776974539,-4.833442355,137.405077979,-3761.287
4037,-4.776972718,-4.833440513,137.405078716,-3761.299
4037,-4.776986993,-4.833454954,137.405082284,-3761.276
4037,-4.777002032,-4.833470169,137.405086164,-3761.242
4037,-4.777016672,-4.833484981,137.405089269,-3761.14
4037,-4.77703209,-4.83350058,137.405093091,-3761.011
4037,-4.777049144,-4.833517833,137.405097902,-3760.831
4037,-4.777056363,-4.833525137,137.40509998,-3760.766
4037,-4.777054934,-4.833523691,137.405099391,-3760.788
4037,-4.777055701,-4.833524467,137.405100786,-3760.789
4037,-4.77705527,-4.833524031,137.405100618,-3760.836
4037,-4.777055183,-4.833523942,137.405100326,-3760.83
4040,-4.777058955,-4.833527759,137.405111996,-3760.792
4040,-4.777058819,-4.833527621,137.405111837,-3760.797
4040,-4.777068898,-4.833537819,137.405125244,-3760.709
4040,-4.77707866,-4.833547695,137.405137308,-3760.65
4040,-4.777088263,-4.83355741,137.405148966,-3760.604
4040,-4.77709977,-4.833569052,137.40516381,-3760.504
4040,-4.777102764,-4.833572081,137.40516788,-3760.486
4040,-4.777112379,-4.833581809,137.405179888,-3760.395
4040,-4.777122481,-4.833592029,137.405191304,-3760.369
4040,-4.777135239,-4.833604937,137.405204642,-3760.278
4040,-4.777135972,-4.833605678,137.405205325,-3760.281
4040,-4.777134327,-4.833604013,137.405204093,-3760.249
4040,-4.777133091,-4.833602763,137.40520349,-3760.25
4042,-4.777133091,-4.833602763,137.40520349,-3760.25
4042,-4.777133091,-4.833602763,137.40520349,-3760.25
4042,-4.777133091,-4.833602763,137.40520349,-3760.25
4042,-4.777133091,-4.833602763,137.40520349,-3760.25
4044,-4.777140401,-4.833610158,137.405205596,-3760.171
4044,-4.777148411,-4.833618263,137.405202706,-3760.091
4044,-4.777141711,-4.833611484,137.40520688,-3760.178
4044,-4.777132587,-4.833602253,137.405209984,-3760.305
4044,-4.777124478,-4.83359405,137.405209668,-3760.368
4044,-4.777130067,-4.833599703,137.4052114,-3760.288
4044,-4.777137286,-4.833607007,137.40521449,-3760.274
4044,-4.777148824,-4.83361868,137.40522228,-3760.176
4044,-4.77716103,-4.833631029,137.405230409,-3760.075
4044,-4.777174814,-4.833644975,137.405239725,-3760.032
4044,-4.777187237,-4.833657544,137.405247967,-3760.003
4044,-4.777198914,-4.833669357,137.405256159,-3759.966
4044,-4.777199679,-4.833670131,137.405256751,-3759.96
4054,-4.777206947,-4.833677484,137.405261161,-3759.888
4054,-4.777221856,-4.833692568,137.405264931,-3759.806
4054,-4.777221881,-4.833692593,137.405265051,-3759.8
4057,-4.777206555,-4.833677087,137.405263543,-3759.887
4057,-4.777206679,-4.833677213,137.405264023,-3759.878
4057,-4.777220786,-4.833691485,137.405269224,-3759.801
4057,-4.777235253,-4.833706122,137.40527436,-3759.715
4057,-4.777249536,-4.833720571,137.405278994,-3759.628
4057,-4.777266267,-4.833737498,137.405283622,-3759.548
4057,-4.777268805,-4.833740066,137.405284291,-3759.535
4057,-4.777268166,-4.83373942,137.405284138,-3759.544
4057,-4.777267442,-4.833738687,137.405283728,-3759.527
4057,-4.777267414,-4.833738658,137.405284043,-3759.531
4057,-4.777275727,-4.833747069,137.405293572,-3759.465
4057,-4.777276407,-4.833747757,137.405294355,-3759.45
4060,-4.777275342,-4.83374668,137.405292878,-3759.557
4060,-4.777274886,-4.833746218,137.405292321,-3759.594
4060,-4.777274765,-4.833746096,137.405292368,-3759.587
4060,-4.777274926,-4.833746259,137.40529229,-3759.585
4060,-4.777274585,-4.833745914,137.405292246,-3759.59
4062,-4.777272777,-4.833744085,137.405290183,-3759.602
4062,-4.777271666,-4.833742961,137.405288966,-3759.609
4062,-4.777271448,-4.83374274,137.405288454,-3759.602
4062,-4.777270953,-4.833742239,137.405288307,-3759.614
4062,-4.777271209,-4.833742498,137.405288312,-3759.611
4062,-4.777285448,-4.833756904,137.405284727,-3759.53
4062,-4.777300744,-4.833772379,137.405281101,-3759.431
4062,-4.777315712,-4.833787523,137.405277474,-3759.319
4062,-4.777330496,-4.833802479,137.405273717,-3759.204
4062,-4.777345203,-4.833817359,137.405269841,-3759.073
4062,-4.777360411,-4.833832745,137.405266465,-3759.02
4062,-4.777374467,-4.833846965,137.405263201,-3758.968
4062,-4.777388401,-4.833861062,137.405259683,-3758.86
4062,-4.777403531,-4.83387637,137.405256665,-3758.807
4062,-4.77741807,-4.833891079,137.405253547,-3758.741
4062,-4.777431564,-4.833904731,137.40525096,-3758.645
4062,-4.777432918,-4.833906101,137.40525058,-3758.642
4062,-4.777448435,-4.833921799,137.405247627,-3758.455
4062,-4.777462901,-4.833936434,137.405244703,-3758.352
4062,-4.777465355,-4.833938918,137.405244246,-3758.318
4062,-4.777465012,-4.83393857,137.40524378,-3758.311
4062,-4.777465819,-4.833939387,137.405243785,-3758.324
4062,-4.777483824,-4.833957602,137.405251642,-3758.196
4062,-4.777488437,-4.833962269,137.405253798,-3758.14
4064,-4.777469325,-4.833942934,137.405246217,-3758.068
4064,-4.777450236,-4.833923622,137.405238591,-3757.976
4064,-4.777438997,-4.833912251,137.405234125,-3757.937
4064,-4.777438179,-4.833911423,137.405233833,-3757.93
4064,-4.777455223,-4.833928667,137.405240434,-3757.985
4064,-4.77747302,-4.833946672,137.40524727,-3758.064
4064,-4.777490995,-4.833964858,137.405254274,-3758.135
4064,-4.777492283,-4.833966161,137.405254794,-3758.14
4068,-4.777491297,-4.833965164,137.405254555,-3758.196
4068,-4.777490613,-4.833964471,137.405253686,-3758.161
4068,-4.777490463,-4.833964319,137.405253451,-3758.162
4068,-4.777493902,-4.833967799,137.405270302,-3758.166
4068,-4.777496944,-4.833970877,137.405284721,-3758.144
4068,-4.777500342,-4.833974314,137.405300033,-3758.118
4068,-4.777504573,-4.833978594,137.405315043,-3758.132
4068,-4.777508369,-4.833982435,137.405329506,-3758.091
4068,-4.777512147,-4.833986258,137.405344804,-3758.101
4068,-4.777515893,-4.833990047,137.405359584,-3758.13
4068,-4.777520789,-4.833995001,137.405378542,-3758.135
4068,-4.777522522,-4.833996754,137.405386102,-3758.12
4068,-4.777522056,-4.833996282,137.405385006,-3758.121
4068,-4.777524033,-4.833998282,137.40540105,-3758.19
4068,-4.777525438,-4.833999704,137.405415745,-3758.163
4068,-4.777527737,-4.83400203,137.405431797,-3758.164
4068,-4.777530514,-4.834004839,137.40544729,-3758.206
4068,-4.777534068,-4.834008436,137.405463162,-3758.21
4068,-4.777533822,-4.834008186,137.405463233,-3758.215
4068,-4.777537152,-4.834011556,137.405482556,-3758.241
4068,-4.777537726,-4.834012136,137.405486038,-3758.245
4068,-4.777537237,-4.834011641,137.405486341,-3758.251
4068,-4.777537507,-4.834011914,137.405502505,-3758.264
4068,-4.777537975,-4.834012388,137.405519068,-3758.326
4068,-4.777538564,-4.834012984,137.405534755,-3758.344
4068,-4.777539796,-4.83401423,137.405551566,-3758.369
4068,-4.777539762,-4.834014196,137.405551916,-3758.365
4068,-4.777539493,-4.834013924,137.405567768,-3758.402
4068,-4.777539792,-4.834014226,137.405570235,-3758.401
4068,-4.777539976,-4.834014413,137.405585643,-3758.388
4068,-4.777540273,-4.834014713,137.405601441,-3758.366
4068,-4.777540659,-4.834015103,137.405616864,-3758.402
4068,-4.777541703,-4.83401616,137.405632965,-3758.385
4068,-4.77754035,-4.83401479,137.405633696,-3758.369
4068,-4.777541145,-4.834015595,137.405651337,-3758.375
4068,-4.77754124,-4.834015691,137.405654846,-3758.359
4068,-4.777541397,-4.83401585,137.40565432,-3758.371
4068,-4.777541604,-4.834016059,137.405654479,-3758.395
4068,-4.777547834,-4.834022362,137.405667583,-3758.328
4068,-4.777555329,-4.834029945,137.405682404,-3758.265
4068,-4.777561752,-4.834036443,137.405696057,-3758.273
4068,-4.777569127,-4.834043905,137.405709296,-3758.255
4068,-4.777568847,-4.834043621,137.405709442,-3758.253
4068,-4.777577026,-4.834051896,137.405726648,-3758.17
4068,-4.777579335,-4.834054233,137.405731489,-3758.14
4071,-4.777582894,-4.834057833,137.40573898,-3758.133
4071,-4.777583308,-4.834058252,137.405739896,-3758.131
4071,-4.777582714,-4.834057651,137.405740408,-3758.149
4071,-4.77758273,-4.834057667,137.405740596,-3758.154
4071,-4.777582231,-4.834057162,137.405756016,-3758.102
4071,-4.777581747,-4.834056672,137.405772241,-3758.05
4071,-4.77758079,-4.834055705,137.405791939,-3757.997
4071,-4.777580506,-4.834055417,137.405799486,-3757.951
4071,-4.777580138,-4.834055045,137.405799416,-3757.974
4071,-4.777580151,-4.834055057,137.405799329,-3757.974
4071,-4.777570378,-4.83404517,137.405816189,-3757.891
4071,-4.777566636,-4.834041385,137.405822377,-3757.9
4071,-4.777566773,-4.834041523,137.405820236,-3757.88
4071,-4.777555912,-4.834030535,137.405830476,-3757.864
4071,-4.777544404,-4.834018892,137.405842974,-3757.901
4071,-4.777544017,-4.834018501,137.405843034,-3757.908
4071,-4.777535124,-4.834009503,137.405850804,-3757.942
4071,-4.77753344,-4.8340078,137.405852442,-3757.937
4071,-4.7775345,-4.834008872,137.405850906,-3757.88
4071,-4.777534472,-4.834008844,137.405850347,-3757.88
4071,-4.777528285,-4.834002584,137.405851372,-3757.96
4074,-4.777513107,-4.833987229,137.40585381,-3758.021
4074,-4.777513108,-4.83398723,137.405852526,-3757.996
4074,-4.777512635,-4.833986751,137.405851733,-3758.017
4074,-4.777523572,-4.833997816,137.405862949,-3757.909
4074,-4.777534057,-4.834008424,137.405873857,-3757.766
4074,-4.777543805,-4.834018286,137.405883552,-3757.614
4074,-4.777554937,-4.834029549,137.405894434,-3757.482
4074,-4.777565834,-4.834040573,137.405905985,-3757.38
4074,-4.777577181,-4.834052053,137.405919243,-3757.256
4074,-4.777578427,-4.834053313,137.40592052,-3757.256
4074,-4.777589299,-4.834064313,137.405932116,-3757.093
4074,-4.777600315,-4.834075458,137.405942718,-3756.992
4074,-4.777613225,-4.834088519,137.405955424,-3756.785
4074,-4.777618874,-4.834094234,137.405960924,-3756.689
4074,-4.7776193,-4.834094665,137.405960592,-3756.716
4074,-4.777620218,-4.834095594,137.405960318,-3756.698
4074,-4.777632386,-4.834107904,137.405963204,-3756.622
4074,-4.777646999,-4.834122689,137.405968391,-3756.55
4074,-4.777661648,-4.834137509,137.405973806,-3756.483
4074,-4.777675766,-4.834151793,137.405979345,-3756.43
4074,-4.777690401,-4.834166599,137.405984687,-3756.364
4074,-4.777704981,-4.834181349,137.40599044,-3756.315
4074,-4.777720731,-4.834197284,137.405996503,-3756.259
4074,-4.777739317,-4.834216087,137.406003949,-3756.173
4074,-4.777743265,-4.834220081,137.406005514,-3756.149
4074,-4.777757461,-4.834234444,137.406010741,-3756.063
4074,-4.777772336,-4.834249493,137.406015966,-3755.976
4074,-4.777786291,-4.834263611,137.406021016,-3755.865
4074,-4.777801373,-4.83427887,137.406026537,-3755.801
4074,-4.777819474,-4.834297183,137.406033288,-3755.679
4074,-4.777822373,-4.834300116,137.406034485,-3755.65
4076,-4.777817526,-4.834295212,137.406032534,-3755.691
4076,-4.777817005,-4.834294685,137.406032163,-3755.689
4076,-4.777816945,-4.834294624,137.406031985,-3755.677
4076,-4.777816962,-4.834294642,137.406031783,-3755.703
4076,-4.777829798,-4.834307628,137.406024654,-3755.663
4076,-4.777844148,-4.834322146,137.40601715,-3755.595
4076,-4.777860166,-4.834338352,137.406008607,-3755.51
4076,-4.777867072,-4.834345338,137.406005085,-3755.437
4076,-4.77788086,-4.834359288,137.405997314,-3755.403
4076,-4.777895512,-4.834374112,137.405989855,-3755.371
4076,-4.777909764,-4.83438853,137.405982862,-3755.353
4076,-4.777924698,-4.83440364,137.405975509,-3755.294
4076,-4.777925475,-4.834404425,137.405975123,-3755.294
4076,-4.77792474,-4.834403681,137.405975103,-3755.301
4076,-4.777924693,-4.834403634,137.405975034,-3755.328
4076,-4.777924797,-4.83440374,137.405975024,-3755.323
4076,-4.777924814,-4.834403756,137.40597488,-3755.331
4076,-4.777936637,-4.834415718,137.405983914,-3755.226
4076,-4.777949148,-4.834428375,137.40599372,-3755.116
4076,-4.77796167,-4.834441044,137.406002376,-3754.98
4076,-4.777975469,-4.834455004,137.406011009,-3754.88
4076,-4.777988897,-4.834468589,137.406020579,-3754.769
4076,-4.778001954,-4.834481799,137.406030008,-3754.645
4076,-4.778014731,-4.834494726,137.40603847,-3754.527
4076,-4.778013859,-4.834493844,137.406038019,-3754.544
4076,-4.778030116,-4.834510291,137.406041525,-3754.45
4076,-4.778045526,-4.834525882,137.406044433,-3754.343
4076,-4.778064103,-4.834544677,137.40604914,-3754.197
4076,-4.778069854,-4.834550494,137.406050669,-3754.157
4076,-4.778068815,-4.834549443,137.406050307,-3754.176
4076,-4.778068522,-4.834549147,137.406050327,-3754.174
4076,-4.778068439,-4.834549064,137.406050013,-3754.16
4076,-4.778081115,-4.834561888,137.406040261,-3754.137
4076,-4.778093003,-4.834573914,137.406031571,-3754.07
4076,-4.778106275,-4.834587343,137.406022063,-3754.031
4076,-4.778105633,-4.834586693,137.406022278,-3754.042
4076,-4.778123761,-4.834605033,137.40601301,-3753.932
