sol,planetocentric_latitude,longitude,elevation
41,-4.589990384,137.444275419,-4504.637
41,-4.589986946,137.444282993,-4504.634
41,-4.589983537,137.44429058,-4504.627
41,-4.589980049,137.444298131,-4504.625
41,-4.589976515,137.444305661,-4504.625
41,-4.589973006,137.444313203,-4504.627
41,-4.589969528,137.444320759,-4504.629
41,-4.589966301,137.444327873,-4504.627
41,-4.589962991,137.444335154,-4504.642
41,-4.589959601,137.444342729,-4504.652
41,-4.589956248,137.444350338,-4504.664
41,-4.589952725,137.444357872,-4504.668
41,-4.589949051,137.444365334,-4504.675
41,-4.589945382,137.444372797,-4504.684
41,-4.589941782,137.444380296,-4504.687
41,-4.589938282,137.444387842,-4504.689
41,-4.589934777,137.444395386,-4504.692
41,-4.589931237,137.444402912,-4504.699
41,-4.589927689,137.444410435,-4504.704
41,-4.589924127,137.444417952,-4504.709
41,-4.589920591,137.444425481,-4504.711
41,-4.589917127,137.444433044,-4504.709
41,-4.589913696,137.444440621,-4504.712
41,-4.589910275,137.444448203,-4504.714
41,-4.589906845,137.444455781,-4504.719
41,-4.589903418,137.444463359,-4504.726
41,-4.589900043,137.444470961,-4504.732
41,-4.589896522,137.444478496,-4504.734
41,-4.589893033,137.444485491,-4504.734
41,-4.58988937,137.444492711,-4504.74
41,-4.589885671,137.444500141,-4504.741
41,-4.589881985,137.444507597,-4504.745
41,-4.58987827,137.444515038,-4504.755
41,-4.589874581,137.444522488,-4504.772
41,-4.58987106,137.444530014,-4504.795
41,-4.589867541,137.444537545,-4504.812
41,-4.589864013,137.444545072,-4504.828
41,-4.589860495,137.444552605,-4504.842
41,-4.589846619,137.444580933,-4504.88
41,-4.589846619,137.444580933,-4504.88
41,-4.589846619,137.444580933,-4504.88
42,-4.589846619,137.444580933,-4504.88
42,-4.589847476,137.444589245,-4504.894
42,-4.589848314,137.444597557,-4504.912
42,-4.589849091,137.444605872,-4504.933
42,-4.589849842,137.44461419,-4504.954
42,-4.589850632,137.444622506,-4504.973
42,-4.589851389,137.444630825,-4504.993
42,-4.589852107,137.444639142,-4505.019
42,-4.589852858,137.444647455,-4505.047
42,-4.589853591,137.444655765,-4505.079
42,-4.589854294,137.444664075,-4505.113
42,-4.589854949,137.444672388,-4505.149
42,-4.589855746,137.444680684,-4505.187
42,-4.589856819,137.444688943,-4505.23
42,-4.589857747,137.444697221,-4505.271
42,-4.589858407,137.444705518,-4505.317
42,-4.589859211,137.444713806,-4505.361
42,-4.589860133,137.444722079,-4505.407
42,-4.589861002,137.444730356,-4505.454
42,-4.589861871,137.444738635,-4505.499
42,-4.589862735,137.444746409,-4505.54
42,-4.589863519,137.444754425,-4505.589
42,-4.589864499,137.444762666,-4505.639
42,-4.589865297,137.444770945,-4505.688
42,-4.58986599,137.444779222,-4505.744
42,-4.589866864,137.444787473,-4505.804
42,-4.589867764,137.444795735,-4505.858
42,-4.589868715,137.444804001,-4505.906
42,-4.589869534,137.444812283,-4505.952
42,-4.589870122,137.444820582,-4506.0
42,-4.58987067,137.444828881,-4506.05
42,-4.589871354,137.444837171,-4506.099
42,-4.589872266,137.444845438,-4506.149
42,-4.589872266,137.444845438,-4506.149
42,-4.589877561,137.444851863,-4506.194
42,-4.589882884,137.44485827,-4506.236
42,-4.589888207,137.444864694,-4506.268
42,-4.589893533,137.444871124,-4506.293
42,-4.589898893,137.44487753,-4506.312
42,-4.58990425,137.444883934,-4506.336
42,-4.589909607,137.444890336,-4506.363
42,-4.589914828,137.444896746,-4506.404
42,-4.589920131,137.444903168,-4506.433
42,-4.58992539,137.444909625,-4506.461
42,-4.58993067,137.444916096,-4506.484
42,-4.589935951,137.444922564,-4506.507
42,-4.589941214,137.444929043,-4506.534
42,-4.589946457,137.444935535,-4506.564
42,-4.589951752,137.444941975,-4506.6
42,-4.58995707,137.444948399,-4506.634
42,-4.589962357,137.444954852,-4506.666
42,-4.589967632,137.44496131,-4506.702
42,-4.589972897,137.444967768,-4506.741
42,-4.589978152,137.44497423,-4506.783
42,-4.589983381,137.444980722,-4506.821
42,-4.589988607,137.444987219,-4506.857
42,-4.589993989,137.444993597,-4506.886
42,-4.5899995,137.444999865,-4506.914
42,-4.590005029,137.445006116,-4506.942
42,-4.590010448,137.445012459,-4506.974
42,-4.59001576,137.445018894,-4507.004
42,-4.590020878,137.445024868,-4507.036
42,-4.590020878,137.445024868,-4507.036
42,-4.590041643,137.445050897,-4507.18
42,-4.590041643,137.445050897,-4507.18
42,-4.590041643,137.445050897,-4507.18
43,-4.590041643,137.445050897,-4507.18
43,-4.590048899,137.445055247,-4507.201
43,-4.590056185,137.445059551,-4507.22
43,-4.590063515,137.445063784,-4507.234
43,-4.590070866,137.445067982,-4507.248
43,-4.590078206,137.445072199,-4507.26
43,-4.590085518,137.44507646,-4507.276
43,-4.590092833,137.445080718,-4507.291
43,-4.590100139,137.445084992,-4507.307
43,-4.590107461,137.44508924,-4507.319
43,-4.590114786,137.445093481,-4507.333
43,-4.590122104,137.445097736,-4507.346
43,-4.590129454,137.445101935,-4507.359
43,-4.590136686,137.445106337,-4507.364
43,-4.590143889,137.445110785,-4507.374
43,-4.590151214,137.445115031,-4507.383
43,-4.590158524,137.445119302,-4507.391
43,-4.590165805,137.445123622,-4507.401
43,-4.590173063,137.445127981,-4507.409
43,-4.590180296,137.445132382,-4507.415
43,-4.590187093,137.445136512,-4507.42
43,-4.590193981,137.445140996,-4507.428
43,-4.590201231,137.445145331,-4507.439
43,-4.590208486,137.445149691,-4507.456
43,-4.590215736,137.445154059,-4507.47
43,-4.590223021,137.445158371,-4507.482
43,-4.590230313,137.445162673,-4507.491
43,-4.590237596,137.44516699,-4507.498
43,-4.590244876,137.445171316,-4507.501
43,-4.590252162,137.44517563,-4507.504
43,-4.590259431,137.44517997,-4507.513
43,-4.590266652,137.445184387,-4507.526
43,-4.590273862,137.445188823,-4507.537
43,-4.590281068,137.445193267,-4507.548
43,-4.590288267,137.445197724,-4507.555
43,-4.590295493,137.445202138,-4507.561
43,-4.59030275,137.4452065,-4507.567
43,-4.59031003,137.445210822,-4507.577
43,-4.590317338,137.445215094,-4507.589
43,-4.590324634,137.44521938,-4507.607
43,-4.590331912,137.445223694,-4507.628
43,-4.590338765,137.445227722,-4507.646
43,-4.590345614,137.445232166,-4507.663
43,-4.59035292,137.445236393,-4507.686
43,-4.590360235,137.445240636,-4507.712
43,-4.590367535,137.445244905,-4507.738
43,-4.590374825,137.445249192,-4507.764
43,-4.590382124,137.445253473,-4507.782
43,-4.590389402,137.445257796,-4507.795
43,-4.590396678,137.445262124,-4507.807
43,-4.590403957,137.445266445,-4507.819
43,-4.590411225,137.445270786,-4507.83
43,-4.590418499,137.445275118,-4507.839
43,-4.590425774,137.445279447,-4507.85
43,-4.590433037,137.445283798,-4507.857
43,-4.590440229,137.445288264,-4507.865
43,-4.590447294,137.445292929,-4507.873
43,-4.590454444,137.445297465,-4507.879
43,-4.590461709,137.44530181,-4507.893
43,-4.59047623,137.445310485,-4507.91
43,-4.59047623,137.445310485,-4507.91
43,-4.59047623,137.445310485,-4507.91
45,-4.590475803,137.445310786,-4507.906
45,-4.590475896,137.445310615,-4507.908
45,-4.590475875,137.445310568,-4507.91
45,-4.590475838,137.445310617,-4507.906
45,-4.590460344,137.445316783,-4507.93
